tm_id,dfl_id,club_name,shirt_number,full_name_tm,date_of_birth,position,saison
666234,NULL,"RB Leipzig",2,MohamedSimakan,NULL,"Abwehr - Innenverteidiger",2022_2023
666234,NULL,"RB Leipzig",2,MohamedSimakan,NULL,"Abwehr - Innenverteidiger",2023_2024
666234,NULL,"RB Leipzig",NULL,MohamedSimakan,NULL,"Abwehr - Innenverteidiger",2024_2025
667251,NULL,"Borussia Mönchengladbach",38,HugoBolin,NULL,"Sturm - Linksaußen",2025_2026
667457,NULL,"TSG 1899 Hoffenheim",7,LeonAvdullahu,NULL,"Mittelfeld - Defensives Mittelfeld",2025_2026
668276,NULL,"RB Leipzig",NULL,HugoNovoa,NULL,"Abwehr - Rechter Verteidiger",2022_2023
668276,NULL,"RB Leipzig",NULL,HugoNovoa,NULL,"Abwehr - Rechter Verteidiger",2023_2024
668606,NULL,"SC Freiburg",14,YuitoSuzuki,NULL,"Sturm - Hängende Spitze",2025_2026
670116,NULL,"SV Werder Bremen",21,IsakHansen-Aarøen,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
670116,NULL,"SV Werder Bremen",NULL,IsakHansen-Aarøen,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
670116,NULL,"SV Werder Bremen",NULL,IsakHansen-Aarøen,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
670882,NULL,"Borussia Dortmund",43,JamieGittens,NULL,"Sturm - Linksaußen",2022_2023
670882,NULL,"Borussia Dortmund",43,JamieGittens,NULL,"Sturm - Linksaußen",2023_2024
670882,NULL,"Borussia Dortmund",43,JamieGittens,NULL,"Sturm - Linksaußen",2024_2025
671108,NULL,"Borussia Mönchengladbach",14,KotaTakai,NULL,"Abwehr - Innenverteidiger",2025_2026
674921,NULL,"1.FC Köln",5,NikolaSoldo,NULL,"Abwehr - Innenverteidiger",2022_2023
675535,NULL,"Eintracht Frankfurt",43,NoelFutkeu,NULL,"Sturm - Mittelstürmer",2023_2024
675565,NULL,"VfB Stuttgart",39,ThomasKastanaras,NULL,"Sturm - Mittelstürmer",2022_2023
675565,NULL,"VfB Stuttgart",22,ThomasKastanaras,NULL,"Sturm - Mittelstürmer",2023_2024
675565,NULL,"VfB Stuttgart",22,ThomasKastanaras,NULL,"Sturm - Mittelstürmer",2024_2025
675565,NULL,"FC Augsburg",24,ThomasKastanaras,NULL,"Sturm - Mittelstürmer",2025_2026
677794,NULL,"1.FSV Mainz 05",NULL,KaitoMizuta,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
678479,NULL,"1.FC Köln",8,DenisHuseinbasic,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
678479,NULL,"1.FC Köln",8,DenisHuseinbasic,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
678479,NULL,"1.FC Köln",8,DenisHuseinbasic,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
678479,NULL,"1.FC Köln",8,DenisHuseinbasic,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026
678655,NULL,"Hamburger SV",27,PhilipOtele,NULL,"Sturm - Linksaußen",2025_2026
679597,NULL,"SC Paderborn 07",24,CasperTerho,NULL,"Sturm - Rechtsaußen",2024_2025
681740,NULL,"SV Werder Bremen",31,JakobLöpping,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
684116,NULL,"Borussia Dortmund",31,SilasOstrzinski,NULL,Torwart,2022_2023
684116,NULL,"Borussia Dortmund",31,SilasOstrzinski,NULL,Torwart,2024_2025
684116,NULL,"Borussia Dortmund",31,SilasOstrzinski,NULL,Torwart,2025_2026
684315,NULL,"Eintracht Frankfurt",34,NnamdiCollins,NULL,"Abwehr - Innenverteidiger",2023_2024
684315,NULL,"Eintracht Frankfurt",34,NnamdiCollins,NULL,"Abwehr - Innenverteidiger",2024_2025
684315,NULL,"Eintracht Frankfurt",34,NnamdiCollins,NULL,"Abwehr - Innenverteidiger",2025_2026
684318,NULL,"Borussia Dortmund",NULL,SamuelBamba,NULL,"Sturm - Rechtsaußen",2023_2024
684340,NULL,"FC Schalke 04",22,IbrahimaCissé,NULL,"Abwehr - Innenverteidiger",2022_2023
684340,NULL,"FC Schalke 04",22,IbrahimaCissé,NULL,"Abwehr - Innenverteidiger",2023_2024
684340,NULL,"FC Schalke 04",22,IbrahimaCissé,NULL,"Abwehr - Innenverteidiger",2024_2025
685484,NULL,"TSG 1899 Hoffenheim",NULL,LukaDuric,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
685484,NULL,"TSG 1899 Hoffenheim",48,LukaDuric,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026
685487,NULL,"TSG 1899 Hoffenheim",NULL,NoahKönig,NULL,"Abwehr - Innenverteidiger",2024_2025
687035,NULL,"SC Paderborn 07",NULL,KelvinOfori,NULL,"Sturm - Rechtsaußen",2022_2023
690144,NULL,"Hamburger SV",43,BentAndresen,NULL,"Abwehr - Linker Verteidiger",2022_2023
690429,NULL,"SC Freiburg",23,RobertWagner,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
690799,NULL,"VfB Stuttgart",29,AnthonyRouault,NULL,"Abwehr - Innenverteidiger",2023_2024
690799,NULL,"VfB Stuttgart",NULL,AnthonyRouault,NULL,"Abwehr - Innenverteidiger",2024_2025
691892,NULL,"Eintracht Frankfurt",21,NathanielBrown,NULL,"Abwehr - Linker Verteidiger",2024_2025
691892,NULL,"Eintracht Frankfurt",21,NathanielBrown,NULL,"Abwehr - Linker Verteidiger",2025_2026
692020,NULL,"1.FSV Mainz 05",NULL,LasseWilhelm,NULL,"Abwehr - Innenverteidiger",2023_2024
692049,NULL,"FC Augsburg",NULL,DanielKatic,NULL,"Abwehr - Innenverteidiger",2022_2023
692368,NULL,"SV 07 Elversberg",22,YounesEbnoutalib,NULL,"Sturm - Mittelstürmer",2024_2025
692368,NULL,"SV 07 Elversberg",NULL,YounesEbnoutalib,NULL,"Sturm - Mittelstürmer",2025_2026
692736,NULL,"1.FC Union Berlin",NULL,MalickSanogo,NULL,"Sturm - Rechtsaußen",2022_2023
692737,NULL,"1.FC Union Berlin",NULL,AljoschaKemlein,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
692737,NULL,"1.FC Union Berlin",36,AljoschaKemlein,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
692737,NULL,"1.FC Union Berlin",36,AljoschaKemlein,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
692737,NULL,"1.FC Union Berlin",6,AljoschaKemlein,NULL,"Mittelfeld - Defensives Mittelfeld",2025_2026
693357,NULL,"SV 07 Elversberg",18,HugoVandermersch,NULL,"Abwehr - Rechter Verteidiger",2023_2024
693637,NULL,"FC Schalke 04",10,"Pape MeïssaBa",NULL,"Sturm - Mittelstürmer",2024_2025
694132,NULL,"SC Paderborn 07",22,MattesHansen,NULL,"Abwehr - Innenverteidiger",2023_2024
694132,NULL,"SC Paderborn 07",22,MattesHansen,NULL,"Abwehr - Innenverteidiger",2024_2025
694132,NULL,"SC Paderborn 07",22,MattesHansen,NULL,"Abwehr - Innenverteidiger",2025_2026
694507,NULL,"Hamburger SV",14,RayanPhilippe,NULL,"Sturm - Rechtsaußen",2025_2026
696012,NULL,"1.FC Köln",NULL,MikailÖzkan,NULL,"Abwehr - Innenverteidiger",2024_2025
696019,NULL,"1.FC Köln",NULL,MeikoWäschenbach,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
696022,NULL,"Bayer 04 Leverkusen",NULL,MaximilianNeutgens,NULL,Torwart,2022_2023
696024,NULL,"Bayer 04 Leverkusen",NULL,LeonKöhl,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
696027,NULL,"Bayer 04 Leverkusen",NULL,AymanAourir,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
696027,NULL,"Bayer 04 Leverkusen",47,AymanAourir,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
696028,NULL,"Borussia Mönchengladbach",NULL,NoahPesch,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
696164,NULL,"Bayer 04 Leverkusen",15,TimOermann,NULL,"Abwehr - Innenverteidiger",2025_2026
697015,NULL,"SV 07 Elversberg",25,SebastianSaftig,NULL,"Abwehr - Innenverteidiger",2022_2023
697015,NULL,"SV 07 Elversberg",25,SebastianSaftig,NULL,"Abwehr - Innenverteidiger",2023_2024
697740,NULL,"FC Schalke 04",23,SoufianeEl-Faouzi,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026
698523,NULL,"1.FSV Mainz 05",NULL,MarcusMüller,NULL,"Sturm - Mittelstürmer",2023_2024
698840,NULL,"1.FC Union Berlin",NULL,YannicStein,NULL,Torwart,2022_2023
698840,NULL,"1.FC Union Berlin",39,YannicStein,NULL,Torwart,2023_2024
698843,NULL,"SC Paderborn 07",3,JonahSticker,NULL,"Mittelfeld - Linkes Mittelfeld",2025_2026
700106,NULL,"1.FSV Mainz 05",43,BrajanGruda,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
700106,NULL,"1.FSV Mainz 05",43,BrajanGruda,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
700106,NULL,"RB Leipzig",10,BrajanGruda,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
701757,NULL,"FC Schalke 04",NULL,KekeTopp,NULL,"Sturm - Mittelstürmer",2022_2023
701757,NULL,"FC Schalke 04",42,KekeTopp,NULL,"Sturm - Mittelstürmer",2023_2024
701757,NULL,"SV Werder Bremen",42,KekeTopp,NULL,"Sturm - Mittelstürmer",2024_2025
701757,NULL,"SV Werder Bremen",9,KekeTopp,NULL,"Sturm - Mittelstürmer",2025_2026
702869,NULL,"FC Bayern München",34,"Ismael Saibari",NULL,NULL,2023_2024
707242,NULL,"VfB Stuttgart",27,BadredineBouanani,NULL,"Sturm - Rechtsaußen",2025_2026
707350,NULL,"FC Bayern München",NULL,MaxScholze,NULL,"Abwehr - Rechter Verteidiger",2023_2024
709726,NULL,"Eintracht Frankfurt",11,HugoEkitiké,NULL,"Sturm - Mittelstürmer",2023_2024
709726,NULL,"Eintracht Frankfurt",11,HugoEkitiké,NULL,"Sturm - Mittelstürmer",2024_2025
710045,NULL,"RB Leipzig",29,OskarPreil,NULL,Torwart,2022_2023
711969,NULL,"VfB Stuttgart",22,LorenzAssignon,NULL,"Abwehr - Rechter Verteidiger",2025_2026
711996,NULL,"Hamburger SV",17,WarmedOmari,NULL,"Abwehr - Innenverteidiger",2025_2026
713644,NULL,"FC Bayern München",17,BryanZaragoza,NULL,"Sturm - Linksaußen",2023_2024
716756,NULL,"VfB Stuttgart",NULL,RaulPaula,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
717345,NULL,"Eintracht Frankfurt",37,SidneyRaebiger,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
717346,NULL,"RB Leipzig",25,SanoussyBa,NULL,"Abwehr - Rechter Verteidiger",2022_2023
717465,NULL,"VfB Stuttgart",36,LaurinUlrich,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
717465,NULL,"VfB Stuttgart",36,LaurinUlrich,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
718232,NULL,"Borussia Dortmund",32,AbdoulayeKamara,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
718232,NULL,"Borussia Dortmund",32,AbdoulayeKamara,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
718303,NULL,"Bayer 04 Leverkusen",19,ErnestPoku,NULL,"Sturm - Rechtsaußen",2025_2026
718460,NULL,"TSG 1899 Hoffenheim",36,LúkasPetersson,NULL,Torwart,2024_2025
718460,NULL,"TSG 1899 Hoffenheim",36,LúkasPetersson,NULL,Torwart,2025_2026
719672,NULL,"Hamburger SV",16,AdedireMebude,NULL,"Sturm - Rechtsaußen",2024_2025
720162,NULL,"1.FC Köln",49,JustinDiehl,NULL,"Sturm - Linksaußen",2022_2023
720162,NULL,"1.FC Köln",45,JustinDiehl,NULL,"Sturm - Linksaußen",2023_2024
720162,NULL,"VfB Stuttgart",17,JustinDiehl,NULL,"Sturm - Linksaußen",2024_2025
720162,NULL,"VfB Stuttgart",17,JustinDiehl,NULL,"Sturm - Linksaußen",2025_2026
720948,NULL,"SC Freiburg",NULL,MikaBaur,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
720948,NULL,"SC Paderborn 07",NULL,MikaBaur,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
720948,NULL,"SC Paderborn 07",14,MikaBaur,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026
724055,NULL,"FC Schalke 04",38,TristanOsmani,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
724104,NULL,"SV Werder Bremen",39,FabioChiarodia,NULL,"Abwehr - Innenverteidiger",2022_2023
724104,NULL,"Borussia Mönchengladbach",2,FabioChiarodia,NULL,"Abwehr - Innenverteidiger",2023_2024
724104,NULL,"Borussia Mönchengladbach",2,FabioChiarodia,NULL,"Abwehr - Innenverteidiger",2024_2025
724104,NULL,"Borussia Mönchengladbach",2,FabioChiarodia,NULL,"Abwehr - Innenverteidiger",2025_2026
726120,NULL,"Eintracht Frankfurt",41,SimonSimoni,NULL,Torwart,2022_2023
726120,NULL,"Eintracht Frankfurt",41,SimonSimoni,NULL,Torwart,2023_2024
726701,NULL,"FC Augsburg",21,RodrigoRibeiro,NULL,"Sturm - Mittelstürmer",2025_2026
729165,NULL,"Hamburger SV",NULL,NicolasOliveira,NULL,"Abwehr - Rechter Verteidiger",2022_2023
729165,NULL,"Hamburger SV",47,NicolasOliveira,NULL,"Abwehr - Rechter Verteidiger",2023_2024
729165,NULL,"Hamburger SV",47,NicolasOliveira,NULL,"Abwehr - Rechter Verteidiger",2024_2025
729181,NULL,"FC Schalke 04",NULL,KelseyOwusu,NULL,"Sturm - Linksaußen",2024_2025
730408,NULL,"VfB Stuttgart",NULL,LeonReichardt,NULL,"Abwehr - Innenverteidiger",2022_2023
730484,NULL,"FC Augsburg",42,AaronZehnter,NULL,"Abwehr - Linker Verteidiger",2022_2023
730484,NULL,"SC Paderborn 07",32,AaronZehnter,NULL,"Abwehr - Linker Verteidiger",2023_2024
730484,NULL,"SC Paderborn 07",32,AaronZehnter,NULL,"Abwehr - Linker Verteidiger",2024_2025
730486,NULL,"FC Augsburg",NULL,MahmutKücüksahin,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
730486,NULL,"FC Augsburg",42,MahmutKücüksahin,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
730486,NULL,"FC Augsburg",42,MahmutKücüksahin,NULL,"Mittelfeld - Defensives Mittelfeld",2025_2026
730581,NULL,"Bayer 04 Leverkusen",5,LoïcBadé,NULL,"Abwehr - Innenverteidiger",2025_2026
733371,NULL,"1.FSV Mainz 05",24,SotaKawasaki,NULL,"Mittelfeld - Defensives Mittelfeld",2025_2026
738774,NULL,"1.FC Union Berlin",4,"Zeno Van Den Bosch",NULL,NULL,2022_2023
741578,NULL,"SC Freiburg",NULL,JaasoJantunen,NULL,Torwart,2023_2024
742297,NULL,"RB Leipzig",28,CadenClark,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
743395,NULL,"Bayer 04 Leverkusen",18,NoahMbamba,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
743395,NULL,"Bayer 04 Leverkusen",18,NoahMbamba,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
743500,NULL,"Hamburger SV",2,WilliamMikelbrencis,NULL,"Abwehr - Rechter Verteidiger",2022_2023
743500,NULL,"Hamburger SV",2,WilliamMikelbrencis,NULL,"Abwehr - Rechter Verteidiger",2023_2024
743500,NULL,"Hamburger SV",2,WilliamMikelbrencis,NULL,"Abwehr - Rechter Verteidiger",2024_2025
743500,NULL,"Hamburger SV",2,WilliamMikelbrencis,NULL,"Abwehr - Rechter Verteidiger",2025_2026
744558,NULL,"1.FC Köln",24,JulianPauli,NULL,"Abwehr - Innenverteidiger",2024_2025
744728,NULL,"FC Bayern München",46,ArijonIbrahimovic,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
744728,NULL,"FC Bayern München",NULL,ArijonIbrahimovic,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
744729,NULL,"FC Bayern München",28,TarekBuchmann,NULL,"Abwehr - Innenverteidiger",2023_2024
744729,NULL,"FC Bayern München",28,TarekBuchmann,NULL,"Abwehr - Innenverteidiger",2024_2025
744857,NULL,"Eintracht Frankfurt",47,EliasBaum,NULL,"Abwehr - Rechter Verteidiger",2023_2024
744857,NULL,"SV 07 Elversberg",2,EliasBaum,NULL,"Abwehr - Rechter Verteidiger",2024_2025
744857,NULL,"Eintracht Frankfurt",2,EliasBaum,NULL,"Abwehr - Rechter Verteidiger",2025_2026
745075,NULL,"1.FC Union Berlin",45,DavidPreu,NULL,"Abwehr - Linker Verteidiger",2024_2025
745075,NULL,"1.FC Union Berlin",17,DavidPreu,NULL,"Abwehr - Linker Verteidiger",2025_2026
747957,NULL,"FC Bayern München",NULL,VincentManuba,NULL,"Abwehr - Rechter Verteidiger",2025_2026
748070,NULL,"VfB Stuttgart",27,AlouKuol,NULL,"Sturm - Mittelstürmer",2022_2023
748506,NULL,"FC Schalke 04",NULL,MartinWasinski,NULL,"Abwehr - Rechter Verteidiger",2024_2025
763948,NULL,"RB Leipzig",21,AyodeleThomas,NULL,"Sturm - Linksaußen",2025_2026
774531,NULL,"FC Schalke 04",32,LucaPodlech,NULL,Torwart,2024_2025
774531,NULL,"FC Schalke 04",32,LucaPodlech,NULL,Torwart,2025_2026
776890,NULL,"FC Bayern München",NULL,NicolasJackson,NULL,"Sturm - Mittelstürmer",2025_2026
777005,NULL,"FC Augsburg",43,MertKömür,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
777005,NULL,"FC Augsburg",36,MertKömür,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
777005,NULL,"FC Augsburg",36,MertKömür,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
777005,NULL,"FC Augsburg",36,MertKömür,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
782187,NULL,"Eintracht Frankfurt",NULL,FoussenyDoumbia,NULL,"Abwehr - Innenverteidiger",2025_2026
787151,NULL,"Borussia Mönchengladbach",26,LukasUllrich,NULL,"Abwehr - Linker Verteidiger",2023_2024
787151,NULL,"Borussia Mönchengladbach",26,LukasUllrich,NULL,"Abwehr - Linker Verteidiger",2024_2025
787151,NULL,"Borussia Mönchengladbach",26,LukasUllrich,NULL,"Abwehr - Linker Verteidiger",2025_2026
787152,NULL,"Borussia Mönchengladbach",NULL,VeitStange,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
787232,NULL,"1.FC Union Berlin",11,"David DatroFofana",NULL,"Sturm - Mittelstürmer",2023_2024
787912,NULL,"RB Leipzig",5,"El ChadailleBitshiabu",NULL,"Abwehr - Innenverteidiger",2023_2024
787912,NULL,"RB Leipzig",5,"El ChadailleBitshiabu",NULL,"Abwehr - Innenverteidiger",2024_2025
787912,NULL,"RB Leipzig",5,"El ChadailleBitshiabu",NULL,"Abwehr - Innenverteidiger",2025_2026
788445,NULL,"Bayer 04 Leverkusen",NULL,ZidanSertdemir,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
789898,NULL,"TSG 1899 Hoffenheim",35,MuhammedDamar,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
789898,NULL,"SV 07 Elversberg",30,MuhammedDamar,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
789898,NULL,"TSG 1899 Hoffenheim",10,MuhammedDamar,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
790918,NULL,"TSG 1899 Hoffenheim",NULL,JoshuaQuarshie,NULL,"Abwehr - Innenverteidiger",2022_2023
790918,NULL,"TSG 1899 Hoffenheim",48,JoshuaQuarshie,NULL,"Abwehr - Innenverteidiger",2023_2024
792380,NULL,"FC Bayern München",45,AleksandarPavlovic,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
792380,NULL,"FC Bayern München",45,AleksandarPavlovic,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
792380,NULL,"FC Bayern München",45,AleksandarPavlovic,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
792380,NULL,"FC Bayern München",NULL,AleksandarPavlovic,NULL,"Mittelfeld - Defensives Mittelfeld",2025_2026
793728,NULL,"SC Paderborn 07",NULL,MarcoWörner,NULL,"Sturm - Mittelstürmer",2025_2026
795724,NULL,"1.FC Köln",NULL,EminKujovic,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
795738,NULL,"Eintracht Frankfurt",30,PaxtenAaronson,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
795738,NULL,"Eintracht Frankfurt",30,PaxtenAaronson,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
795738,NULL,"Eintracht Frankfurt",NULL,PaxtenAaronson,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
795762,NULL,"1.FC Köln",38,EliasBakatukanda,NULL,"Abwehr - Innenverteidiger",2022_2023
795762,NULL,"1.FC Köln",38,EliasBakatukanda,NULL,"Abwehr - Innenverteidiger",2023_2024
795762,NULL,"1.FC Köln",NULL,EliasBakatukanda,NULL,"Abwehr - Innenverteidiger",2024_2025
795767,NULL,"SC Paderborn 07",NULL,KorayDağ,NULL,"Sturm - Mittelstürmer",2022_2023
796212,NULL,"1.FSV Mainz 05",45,PhilippSchulz,NULL,"Abwehr - Innenverteidiger",2022_2023
796213,NULL,"1.FSV Mainz 05",44,NelsonWeiper,NULL,"Sturm - Mittelstürmer",2022_2023
796213,NULL,"1.FSV Mainz 05",44,NelsonWeiper,NULL,"Sturm - Mittelstürmer",2023_2024
796213,NULL,"1.FSV Mainz 05",44,NelsonWeiper,NULL,"Sturm - Mittelstürmer",2024_2025
796213,NULL,"1.FSV Mainz 05",44,NelsonWeiper,NULL,"Sturm - Mittelstürmer",2025_2026
796216,NULL,"FC Schalke 04",NULL,EmmanuelGyamfi,NULL,"Abwehr - Linker Verteidiger",2023_2024
796297,NULL,"Borussia Dortmund",77,JobeBellingham,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
796297,NULL,"Borussia Dortmund",7,JobeBellingham,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026
796429,NULL,"TSG 1899 Hoffenheim",24,JustinChe,NULL,"Abwehr - Rechter Verteidiger",2022_2023
797563,NULL,"SV Werder Bremen",26,JoelImasuen,NULL,"Sturm - Mittelstürmer",2023_2024
798038,NULL,"Hamburger SV",45,TomSanne,NULL,"Sturm - Mittelstürmer",2022_2023
798038,NULL,"Hamburger SV",45,TomSanne,NULL,"Sturm - Mittelstürmer",2023_2024
798043,NULL,"Borussia Dortmund",36,TomRothe,NULL,"Abwehr - Linker Verteidiger",2022_2023
798043,NULL,"1.FC Union Berlin",15,TomRothe,NULL,"Abwehr - Linker Verteidiger",2024_2025
798043,NULL,"1.FC Union Berlin",15,TomRothe,NULL,"Abwehr - Linker Verteidiger",2025_2026
798091,NULL,"SC Paderborn 07",NULL,TristanZobel,NULL,"Abwehr - Innenverteidiger",2024_2025
799993,NULL,"Eintracht Frankfurt",29,AyoubeAmaimouni-Echghouyab,NULL,"Sturm - Rechtsaußen",2025_2026
800946,NULL,"VfB Stuttgart",41,DennisSeimen,NULL,Torwart,2022_2023
800946,NULL,"VfB Stuttgart",41,DennisSeimen,NULL,Torwart,2023_2024
800946,NULL,"VfB Stuttgart",41,DennisSeimen,NULL,Torwart,2024_2025
800946,NULL,"SC Paderborn 07",41,DennisSeimen,NULL,Torwart,2025_2026
800988,NULL,"VfB Stuttgart",NULL,BenjaminBoakye,NULL,"Sturm - Linksaußen",2024_2025
801734,NULL,"FC Bayern München",39,MathysTel,NULL,"Sturm - Mittelstürmer",2022_2023
801734,NULL,"FC Bayern München",39,MathysTel,NULL,"Sturm - Mittelstürmer",2023_2024
801734,NULL,"FC Bayern München",NULL,MathysTel,NULL,"Sturm - Mittelstürmer",2024_2025
802560,NULL,"FC Schalke 04",15,EmilHøjlund,NULL,"Sturm - Mittelstürmer",2024_2025
802560,NULL,"FC Schalke 04",15,EmilHøjlund,NULL,"Sturm - Mittelstürmer",2025_2026
804831,NULL,"Borussia Dortmund",42,HendryBlank,NULL,"Abwehr - Innenverteidiger",2023_2024
805123,NULL,"1.FSV Mainz 05",NULL,KonstantinSchopp,NULL,"Abwehr - Innenverteidiger",2025_2026
805714,NULL,"FC Augsburg",8,RenatoVeiga,NULL,"Abwehr - Innenverteidiger",2022_2023
806007,NULL,"Hamburger SV",NULL,LuisSeifert,NULL,"Abwehr - Innenverteidiger",2023_2024
806007,NULL,"SV 07 Elversberg",4,LuisSeifert,NULL,"Abwehr - Innenverteidiger",2025_2026
806732,NULL,"FC Schalke 04",NULL,TidianeTouré,NULL,"Abwehr - Rechter Verteidiger",2024_2025
807386,NULL,"RB Leipzig",11,ConradHarder,NULL,"Sturm - Mittelstürmer",2025_2026
808664,NULL,"TSG 1899 Hoffenheim",28,FlorianMicheler,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
810096,NULL,"FC Augsburg",11,IsmaëlGharbi,NULL,"Sturm - Linksaußen",2025_2026
810100,NULL,"FC Schalke 04",NULL,TaylanBulut,NULL,"Abwehr - Rechter Verteidiger",2023_2024
810100,NULL,"FC Schalke 04",31,TaylanBulut,NULL,"Abwehr - Rechter Verteidiger",2024_2025
810100,NULL,"FC Schalke 04",NULL,TaylanBulut,NULL,"Abwehr - Rechter Verteidiger",2025_2026
810108,NULL,"TSG 1899 Hoffenheim",NULL,PaulHennrich,NULL,"Sturm - Rechtsaußen",2024_2025
810293,NULL,"SC Paderborn 07",NULL,KevinKrumme,NULL,"Abwehr - Innenverteidiger",2024_2025
810293,NULL,"SC Paderborn 07",NULL,KevinKrumme,NULL,"Abwehr - Innenverteidiger",2025_2026
810649,NULL,"1.FC Köln",35,MaxFinkgräfe,NULL,"Abwehr - Linker Verteidiger",2023_2024
810649,NULL,"1.FC Köln",35,MaxFinkgräfe,NULL,"Abwehr - Linker Verteidiger",2024_2025
810649,NULL,"RB Leipzig",35,MaxFinkgräfe,NULL,"Abwehr - Linker Verteidiger",2025_2026
810669,NULL,"FC Schalke 04",NULL,Seok-juHong,NULL,"Sturm - Mittelstürmer",2024_2025
810826,NULL,"Bayer 04 Leverkusen",48,LucaNovodomsky,NULL,Torwart,2024_2025
810851,NULL,"SV 07 Elversberg",NULL,DavidKercek,NULL,Torwart,2022_2023
810895,NULL,"Bayer 04 Leverkusen",17,"EliesseBen Seghir",NULL,"Sturm - Linksaußen",2025_2026
814950,NULL,"Hamburger SV",22,"Kofi Amoako",NULL,NULL,2022_2023
814976,NULL,"Hamburger SV",5,"Martin Adeline",NULL,NULL,2022_2023
814986,NULL,"SC Paderborn 07",19,"Albert Millgramm",NULL,NULL,2022_2023
815078,NULL,"SC Freiburg",33,JordyMakengo,NULL,"Abwehr - Linker Verteidiger",2023_2024
815078,NULL,"SC Freiburg",33,JordyMakengo,NULL,"Abwehr - Linker Verteidiger",2024_2025
815078,NULL,"SC Freiburg",33,JordyMakengo,NULL,"Abwehr - Linker Verteidiger",2025_2026
815322,NULL,"SV 07 Elversberg",43,FelixKeidel,NULL,"Abwehr - Rechter Verteidiger",2025_2026
815822,NULL,"1.FC Köln",46,RijadSmajic,NULL,"Abwehr - Innenverteidiger",2022_2023
815838,NULL,"Hamburger SV",NULL,JoelAgyekum,NULL,"Abwehr - Innenverteidiger",2024_2025
