tm_id,saison,market_value_eur,last_updated,updated_at
639582,2023_2024,250000,NULL,2023-12-14
640556,2025_2026,4500000,NULL,2025-05-27
640556,2025_2026,8000000,NULL,2025-10-14
640556,2025_2026,8000000,NULL,2025-12-19
643574,2024_2025,1000000,NULL,2024-01-09
643574,2024_2025,1500000,NULL,2024-06-12
643574,2024_2025,2500000,NULL,2024-10-09
643574,2024_2025,7000000,NULL,2024-12-20
643574,2025_2026,17000000,NULL,2025-03-27
643574,2025_2026,20000000,NULL,2025-06-05
643574,2025_2026,25000000,NULL,2025-10-14
643574,2025_2026,25000000,NULL,2025-12-19
644771,2022_2023,20000000,NULL,2022-03-24
644771,2022_2023,20000000,NULL,2022-06-09
644771,2022_2023,20000000,NULL,2022-11-09
644771,2023_2024,18000000,NULL,2023-06-22
644771,2023_2024,28000000,NULL,2023-10-18
644771,2023_2024,35000000,NULL,2023-12-14
644771,2024_2025,35000000,NULL,2024-05-29
644771,2024_2025,30000000,NULL,2024-10-18
644771,2024_2025,30000000,NULL,2024-12-18
645774,2022_2023,700000,NULL,2022-06-16
645774,2022_2023,700000,NULL,2022-11-09
645774,2024_2025,10000000,NULL,2024-03-27
645774,2024_2025,12000000,NULL,2024-05-29
645774,2024_2025,12000000,NULL,2024-12-20
645774,2025_2026,8000000,NULL,2025-06-05
645774,2025_2026,7000000,NULL,2025-10-14
645774,2025_2026,6000000,NULL,2025-12-19
649016,2024_2025,20000000,NULL,2024-06-05
649016,2024_2025,20000000,NULL,2024-12-20
649022,2025_2026,3000000,NULL,2025-06-12
649022,2025_2026,3000000,NULL,2025-12-10
649452,2024_2025,10000000,NULL,2024-05-27
649452,2024_2025,6000000,NULL,2024-12-19
649672,2025_2026,5000000,NULL,2025-06-06
649672,2025_2026,4000000,NULL,2025-10-14
649672,2025_2026,4000000,NULL,2025-12-19
652061,2024_2025,3000000,NULL,2024-03-27
652061,2024_2025,3000000,NULL,2024-06-05
652061,2024_2025,3000000,NULL,2024-12-19
654234,2025_2026,5000000,NULL,2025-06-10
654234,2025_2026,7500000,NULL,2025-12-19
654724,2024_2025,75000,NULL,2024-01-08
654724,2024_2025,100000,NULL,2024-06-27
654724,2024_2025,150000,NULL,2024-09-11
654724,2024_2025,175000,NULL,2024-12-30
654872,2022_2023,300000,NULL,2022-07-05
654872,2022_2023,800000,NULL,2022-11-09
654872,2023_2024,800000,NULL,2023-06-22
654872,2023_2024,600000,NULL,2023-10-18
654872,2023_2024,600000,NULL,2023-12-14
654982,2025_2026,28000000,NULL,2025-05-30
654982,2025_2026,32000000,NULL,2025-12-19
654991,2025_2026,14000000,NULL,2025-03-25
654991,2025_2026,14000000,NULL,2025-06-17
654991,2025_2026,14000000,NULL,2025-12-19
655912,2022_2023,250000,NULL,2022-10-05
655912,2022_2023,300000,NULL,2022-12-08
656250,2023_2024,250000,NULL,2023-06-29
656250,2023_2024,250000,NULL,2023-12-14
656681,2023_2024,6000000,NULL,2023-03-22
656681,2023_2024,12000000,NULL,2023-06-09
656681,2023_2024,40000000,NULL,2023-10-18
656681,2023_2024,40000000,NULL,2023-12-14
656681,2024_2025,40000000,NULL,2024-05-29
656681,2024_2025,45000000,NULL,2024-10-09
656681,2024_2025,45000000,NULL,2024-12-20
656681,2025_2026,40000000,NULL,2025-06-05
656681,2025_2026,20000000,NULL,2025-10-14
656681,2025_2026,12000000,NULL,2025-12-19
658116,2022_2023,250000,NULL,2022-04-07
658116,2022_2023,250000,NULL,2022-06-28
658116,2022_2023,600000,NULL,2022-11-09
658116,2025_2026,1200000,NULL,2025-06-06
658116,2025_2026,1200000,NULL,2025-12-19
659459,2024_2025,15000000,NULL,2024-05-27
659459,2024_2025,15000000,NULL,2024-12-16
659459,2025_2026,18000000,NULL,2025-06-05
659459,2025_2026,20000000,NULL,2025-10-14
659459,2025_2026,25000000,NULL,2025-12-19
659513,2022_2023,750000,NULL,2022-06-09
659513,2022_2023,900000,NULL,2022-10-05
659513,2022_2023,900000,NULL,2022-11-09
659513,2022_2023,1000000,NULL,2022-12-08
659513,2024_2025,6000000,NULL,2024-06-04
659513,2024_2025,9000000,NULL,2024-12-10
659542,2024_2025,35000000,NULL,2024-03-19
659542,2024_2025,35000000,NULL,2024-06-03
659542,2024_2025,30000000,NULL,2024-10-07
659542,2024_2025,25000000,NULL,2024-12-10
659542,2025_2026,22000000,NULL,2025-06-05
659542,2025_2026,18000000,NULL,2025-10-14
659542,2025_2026,12000000,NULL,2025-12-19
659813,2022_2023,17000000,NULL,2022-03-24
659813,2022_2023,17000000,NULL,2022-06-09
659813,2022_2023,22000000,NULL,2022-09-21
659813,2022_2023,22000000,NULL,2022-11-09
659813,2022_2023,25000000,NULL,2022-12-23
659813,2023_2024,35000000,NULL,2023-06-22
659813,2023_2024,35000000,NULL,2023-12-14
659813,2024_2025,40000000,NULL,2024-05-29
659813,2024_2025,40000000,NULL,2024-12-20
659813,2025_2026,50000000,NULL,2025-03-27
659813,2025_2026,50000000,NULL,2025-06-05
659813,2025_2026,50000000,NULL,2025-12-09
661171,2023_2024,9000000,NULL,2023-03-22
661171,2023_2024,11000000,NULL,2023-06-09
661171,2023_2024,17000000,NULL,2023-10-18
661171,2023_2024,24000000,NULL,2023-12-14
662808,2024_2025,400000,NULL,2024-03-20
662808,2024_2025,500000,NULL,2024-06-11
662808,2024_2025,450000,NULL,2024-12-30
663189,2022_2023,150000,NULL,2022-04-07
663189,2022_2023,200000,NULL,2022-06-28
663189,2022_2023,200000,NULL,2022-11-09
664708,2025_2026,12000000,NULL,2025-05-27
664708,2025_2026,25000000,NULL,2025-10-14
664708,2025_2026,25000000,NULL,2025-12-19
664973,2022_2023,200000,NULL,2022-07-05
664973,2022_2023,200000,NULL,2022-11-09
665971,2022_2023,200000,NULL,2022-09-21
665971,2022_2023,200000,NULL,2022-11-09
665971,2023_2024,200000,NULL,2023-06-22
665971,2023_2024,200000,NULL,2023-12-14
665971,2024_2025,200000,NULL,2024-05-29
665971,2024_2025,200000,NULL,2024-12-19
666168,2023_2024,400000,NULL,2023-06-22
666168,2023_2024,400000,NULL,2023-12-14
666169,2022_2023,150000,NULL,2022-10-17
666169,2022_2023,150000,NULL,2022-12-19
666234,2022_2023,22000000,NULL,2022-06-09
666234,2022_2023,28000000,NULL,2022-11-09
666234,2023_2024,25000000,NULL,2023-06-22
666234,2023_2024,35000000,NULL,2023-10-18
666234,2023_2024,35000000,NULL,2023-12-14
666234,2024_2025,35000000,NULL,2024-05-29
666234,2024_2025,28000000,NULL,2024-12-13
667251,2025_2026,6000000,NULL,2025-06-18
667251,2025_2026,6000000,NULL,2025-11-19
667457,2025_2026,7500000,NULL,2025-03-20
667457,2025_2026,10000000,NULL,2025-06-10
667457,2025_2026,12000000,NULL,2025-10-14
667457,2025_2026,17000000,NULL,2025-12-19
668276,2022_2023,3000000,NULL,2022-03-24
668276,2022_2023,3000000,NULL,2022-06-09
668276,2022_2023,5000000,NULL,2022-09-21
668276,2022_2023,5000000,NULL,2022-11-09
668276,2023_2024,4300000,NULL,2023-06-07
668276,2023_2024,3500000,NULL,2023-12-15
668606,2025_2026,10000000,NULL,2025-06-16
668606,2025_2026,15000000,NULL,2025-12-19
670116,2024_2025,1500000,NULL,2024-02-02
670116,2024_2025,1500000,NULL,2024-05-29
670116,2024_2025,1000000,NULL,2024-12-20
670116,2025_2026,1000000,NULL,2025-06-16
670116,2025_2026,800000,NULL,2025-12-19
670882,2022_2023,4000000,NULL,2022-06-09
670882,2022_2023,8000000,NULL,2022-09-21
670882,2022_2023,8000000,NULL,2022-11-09
670882,2023_2024,14000000,NULL,2023-03-29
670882,2023_2024,14000000,NULL,2023-06-22
670882,2023_2024,18000000,NULL,2023-10-18
670882,2023_2024,28000000,NULL,2023-12-14
670882,2024_2025,28000000,NULL,2024-05-29
670882,2024_2025,35000000,NULL,2024-10-09
670882,2024_2025,50000000,NULL,2024-12-20
671108,2025_2026,2500000,NULL,2025-05-29
671108,2025_2026,5000000,NULL,2025-10-17
671108,2025_2026,5000000,NULL,2025-12-09
674921,2022_2023,1500000,NULL,2022-03-22
674921,2022_2023,1800000,NULL,2022-06-06
674921,2022_2023,1200000,NULL,2022-09-21
674921,2022_2023,1500000,NULL,2022-11-09
675535,2023_2024,200000,NULL,2023-09-12
675565,2022_2023,400000,NULL,2022-10-17
675565,2023_2024,700000,NULL,2023-03-29
675565,2023_2024,700000,NULL,2023-06-22
675565,2023_2024,700000,NULL,2023-12-14
675565,2024_2025,500000,NULL,2024-03-20
675565,2024_2025,500000,NULL,2024-06-11
675565,2024_2025,500000,NULL,2024-12-20
675565,2025_2026,400000,NULL,2025-06-11
675565,2025_2026,350000,NULL,2025-10-10
675565,2025_2026,300000,NULL,2025-12-23
677794,2022_2023,150000,NULL,2022-06-28
677794,2022_2023,200000,NULL,2022-10-17
677794,2022_2023,200000,NULL,2022-12-19
678479,2022_2023,250000,NULL,2022-06-28
678479,2022_2023,500000,NULL,2022-09-21
678479,2022_2023,2000000,NULL,2022-11-09
678479,2023_2024,5000000,NULL,2023-03-29
678479,2023_2024,5000000,NULL,2023-06-22
678479,2023_2024,4500000,NULL,2023-12-14
678479,2024_2025,4000000,NULL,2024-05-29
678479,2024_2025,3500000,NULL,2024-12-19
678479,2025_2026,2800000,NULL,2025-03-26
678479,2025_2026,2800000,NULL,2025-06-19
678479,2025_2026,3000000,NULL,2025-12-19
678655,2025_2026,4000000,NULL,2025-06-10
678655,2025_2026,5000000,NULL,2025-10-02
678655,2025_2026,5000000,NULL,2025-12-29
679597,2024_2025,2500000,NULL,2024-03-22
679597,2024_2025,2200000,NULL,2024-06-04
679597,2024_2025,1800000,NULL,2024-12-11
681740,2023_2024,125000,NULL,2023-06-21
681740,2023_2024,125000,NULL,2023-12-31
684116,2022_2023,75000,NULL,2022-07-01
684116,2022_2023,75000,NULL,2022-12-08
684116,2024_2025,150000,NULL,2024-06-11
684116,2024_2025,200000,NULL,2024-09-27
684116,2024_2025,200000,NULL,2024-12-30
684116,2025_2026,200000,NULL,2025-06-11
684116,2025_2026,200000,NULL,2025-12-19
684315,2023_2024,500000,NULL,2023-01-01
684315,2023_2024,750000,NULL,2023-06-13
684315,2023_2024,750000,NULL,2023-12-14
684315,2024_2025,1000000,NULL,2024-05-29
684315,2024_2025,4000000,NULL,2024-12-20
684315,2025_2026,10000000,NULL,2025-03-27
684315,2025_2026,10000000,NULL,2025-06-05
684315,2025_2026,18000000,NULL,2025-10-14
684315,2025_2026,15000000,NULL,2025-12-19
684318,2023_2024,150000,NULL,2023-08-01
684318,2023_2024,400000,NULL,2023-12-28
684340,2022_2023,200000,NULL,2022-05-26
684340,2022_2023,200000,NULL,2022-11-09
684340,2023_2024,200000,NULL,2023-06-12
684340,2023_2024,200000,NULL,2023-06-22
684340,2023_2024,200000,NULL,2023-12-15
684340,2024_2025,350000,NULL,2024-06-06
684340,2024_2025,500000,NULL,2024-09-25
684340,2024_2025,350000,NULL,2024-12-19
685484,2024_2025,50000,NULL,2024-01-10
685484,2024_2025,100000,NULL,2024-06-30
685484,2025_2026,150000,NULL,2025-01-06
685484,2025_2026,250000,NULL,2025-06-11
685484,2025_2026,300000,NULL,2025-12-23
685487,2024_2025,75000,NULL,2024-01-10
685487,2024_2025,50000,NULL,2024-06-30
687035,2022_2023,350000,NULL,2022-06-16
687035,2022_2023,350000,NULL,2022-11-30
690144,2022_2023,125000,NULL,2022-06-23
690144,2022_2023,150000,NULL,2022-11-30
690429,2022_2023,500000,NULL,2022-03-16
690429,2022_2023,500000,NULL,2022-06-01
690429,2022_2023,600000,NULL,2022-10-05
690429,2022_2023,900000,NULL,2022-12-08
690799,2023_2024,8000000,NULL,2023-03-27
690799,2023_2024,10000000,NULL,2023-06-27
690799,2023_2024,7000000,NULL,2023-12-14
690799,2024_2025,7000000,NULL,2024-05-29
690799,2024_2025,10000000,NULL,2024-10-09
690799,2024_2025,10000000,NULL,2024-12-20
691892,2024_2025,3000000,NULL,2024-06-06
691892,2024_2025,8000000,NULL,2024-12-20
691892,2025_2026,15000000,NULL,2025-03-27
691892,2025_2026,22000000,NULL,2025-06-05
691892,2025_2026,30000000,NULL,2025-10-14
691892,2025_2026,35000000,NULL,2025-12-19
692020,2023_2024,200000,NULL,2023-06-29
692049,2022_2023,50000,NULL,2022-07-14
692049,2022_2023,125000,NULL,2022-12-30
692368,2024_2025,0,NULL,2024-03-19
692368,2025_2026,150000,NULL,2025-01-06
692368,2025_2026,150000,NULL,2025-06-19
692368,2025_2026,1500000,NULL,2025-10-09
692368,2025_2026,6000000,NULL,2025-12-16
692737,2022_2023,250000,NULL,2022-07-12
692737,2023_2024,250000,NULL,2023-06-22
692737,2023_2024,800000,NULL,2023-10-18
692737,2023_2024,800000,NULL,2023-12-14
692737,2024_2025,2000000,NULL,2024-03-22
692737,2024_2025,3000000,NULL,2024-06-06
692737,2024_2025,7000000,NULL,2024-12-20
692737,2025_2026,7000000,NULL,2025-06-05
692737,2025_2026,9000000,NULL,2025-12-19
693357,2023_2024,1200000,NULL,2023-06-16
693357,2023_2024,1000000,NULL,2023-12-15
693637,2024_2025,1000000,NULL,2024-03-26
693637,2024_2025,900000,NULL,2024-06-11
693637,2024_2025,1000000,NULL,2024-10-03
693637,2024_2025,1000000,NULL,2024-12-04
694132,2023_2024,100000,NULL,2023-07-01
694132,2023_2024,1000000,NULL,2023-10-20
694132,2023_2024,1800000,NULL,2023-12-15
694132,2024_2025,1800000,NULL,2024-06-06
694132,2024_2025,1500000,NULL,2024-12-19
694132,2025_2026,1500000,NULL,2025-06-19
694132,2025_2026,2500000,NULL,2025-12-16
694507,2025_2026,3500000,NULL,2025-06-19
694507,2025_2026,4000000,NULL,2025-10-14
694507,2025_2026,4000000,NULL,2025-12-19
696012,2024_2025,25000,NULL,2024-01-08
696012,2024_2025,25000,NULL,2024-06-18
696012,2024_2025,25000,NULL,2024-12-16
696019,2024_2025,125000,NULL,2024-01-08
696019,2024_2025,150000,NULL,2024-06-18
696019,2024_2025,150000,NULL,2024-12-19
696027,2023_2024,300000,NULL,2023-12-14
696028,2024_2025,300000,NULL,2024-12-16
696164,2025_2026,5000000,NULL,2025-03-27
696164,2025_2026,5000000,NULL,2025-06-05
696164,2025_2026,4000000,NULL,2025-12-22
697015,2022_2023,50000,NULL,2022-06-28
697015,2022_2023,50000,NULL,2022-12-08
697015,2023_2024,50000,NULL,2023-12-15
697740,2025_2026,400000,NULL,2025-06-11
697740,2025_2026,1500000,NULL,2025-10-09
697740,2025_2026,4000000,NULL,2025-12-16
698523,2023_2024,100000,NULL,2023-06-29
698840,2022_2023,200000,NULL,2022-07-12
698840,2023_2024,200000,NULL,2023-12-14
698843,2025_2026,300000,NULL,2025-03-24
698843,2025_2026,350000,NULL,2025-06-11
698843,2025_2026,350000,NULL,2025-12-16
700106,2023_2024,500000,NULL,2023-01-30
700106,2023_2024,500000,NULL,2023-06-22
700106,2023_2024,5000000,NULL,2023-10-18
700106,2023_2024,9000000,NULL,2023-12-14
700106,2025_2026,25000000,NULL,2025-05-30
700106,2025_2026,28000000,NULL,2025-10-17
700106,2025_2026,28000000,NULL,2025-12-09
701757,2023_2024,500000,NULL,2023-04-12
701757,2023_2024,500000,NULL,2023-06-22
701757,2023_2024,700000,NULL,2023-12-15
701757,2024_2025,1500000,NULL,2024-03-22
701757,2024_2025,3000000,NULL,2024-06-06
701757,2024_2025,4000000,NULL,2024-10-09
701757,2024_2025,4000000,NULL,2024-12-20
701757,2025_2026,4000000,NULL,2025-06-05
701757,2025_2026,5000000,NULL,2025-12-19
707242,2025_2026,7000000,NULL,2025-06-03
707242,2025_2026,12000000,NULL,2025-10-14
707242,2025_2026,12000000,NULL,2025-12-19
707350,2023_2024,150000,NULL,2023-08-01
707350,2023_2024,200000,NULL,2023-10-12
709726,2023_2024,20000000,NULL,2023-06-27
709726,2023_2024,15000000,NULL,2023-10-16
709726,2023_2024,15000000,NULL,2023-12-18
709726,2024_2025,20000000,NULL,2024-05-29
709726,2024_2025,30000000,NULL,2024-10-09
709726,2024_2025,40000000,NULL,2024-12-20
711969,2025_2026,9000000,NULL,2025-06-03
711969,2025_2026,12000000,NULL,2025-10-14
711969,2025_2026,12000000,NULL,2025-12-19
711996,2025_2026,4000000,NULL,2025-03-24
711996,2025_2026,3000000,NULL,2025-06-03
711996,2025_2026,3000000,NULL,2025-12-19
713644,2023_2024,1000000,NULL,2023-03-24
713644,2023_2024,1500000,NULL,2023-06-14
713644,2023_2024,8000000,NULL,2023-10-13
713644,2023_2024,12000000,NULL,2023-12-22
716756,2023_2024,150000,NULL,2023-06-29
717345,2023_2024,750000,NULL,2023-06-28
717345,2023_2024,750000,NULL,2023-12-14
717346,2022_2023,275000,NULL,2022-07-05
717346,2022_2023,500000,NULL,2022-11-09
717465,2022_2023,500000,NULL,2022-09-21
717465,2022_2023,500000,NULL,2022-11-09
717465,2023_2024,500000,NULL,2023-06-22
717465,2023_2024,500000,NULL,2023-12-14
718232,2022_2023,1000000,NULL,2022-06-09
718232,2022_2023,1000000,NULL,2022-12-08
718232,2023_2024,1000000,NULL,2023-06-13
718232,2023_2024,1500000,NULL,2023-10-19
718232,2023_2024,1500000,NULL,2023-12-28
718303,2025_2026,3000000,NULL,2025-03-28
718303,2025_2026,4000000,NULL,2025-05-28
718303,2025_2026,10000000,NULL,2025-10-14
718303,2025_2026,20000000,NULL,2025-12-19
718460,2024_2025,100000,NULL,2024-01-10
718460,2024_2025,150000,NULL,2024-06-30
718460,2024_2025,150000,NULL,2024-12-20
718460,2025_2026,250000,NULL,2025-06-05
718460,2025_2026,400000,NULL,2025-10-10
718460,2025_2026,600000,NULL,2025-12-23
719672,2024_2025,500000,NULL,2024-05-24
719672,2024_2025,1500000,NULL,2024-10-02
719672,2024_2025,1500000,NULL,2024-12-11
720162,2023_2024,500000,NULL,2023-01-23
720162,2023_2024,500000,NULL,2023-06-22
720162,2024_2025,1000000,NULL,2024-01-08
720162,2024_2025,2500000,NULL,2024-03-27
720162,2024_2025,2500000,NULL,2024-05-29
720162,2024_2025,3500000,NULL,2024-12-20
720162,2025_2026,3000000,NULL,2025-06-05
720162,2025_2026,1800000,NULL,2025-12-23
720948,2023_2024,600000,NULL,2023-03-30
720948,2023_2024,800000,NULL,2023-06-13
720948,2023_2024,800000,NULL,2023-12-28
720948,2024_2025,1000000,NULL,2024-03-20
720948,2024_2025,1800000,NULL,2024-06-11
720948,2024_2025,1500000,NULL,2024-09-25
720948,2024_2025,1200000,NULL,2024-12-19
720948,2025_2026,1000000,NULL,2025-03-24
720948,2025_2026,900000,NULL,2025-06-11
720948,2025_2026,1200000,NULL,2025-10-09
720948,2025_2026,3000000,NULL,2025-12-16
724055,2024_2025,100000,NULL,2024-12-16
724104,2022_2023,500000,NULL,2022-06-16
724104,2022_2023,1000000,NULL,2022-11-09
724104,2023_2024,1000000,NULL,2023-06-22
724104,2023_2024,2000000,NULL,2023-12-14
724104,2024_2025,2000000,NULL,2024-05-29
724104,2024_2025,2000000,NULL,2024-12-20
724104,2025_2026,2000000,NULL,2025-06-05
724104,2025_2026,3000000,NULL,2025-10-14
724104,2025_2026,3000000,NULL,2025-12-19
726120,2022_2023,250000,NULL,2022-03-28
726120,2022_2023,250000,NULL,2022-05-29
726120,2022_2023,200000,NULL,2022-10-28
726120,2023_2024,200000,NULL,2023-06-22
726120,2023_2024,200000,NULL,2023-12-14
726701,2025_2026,2500000,NULL,2025-05-30
726701,2025_2026,2500000,NULL,2025-12-18
729165,2022_2023,100000,NULL,2022-07-29
729165,2022_2023,100000,NULL,2022-12-29
729165,2023_2024,150000,NULL,2023-04-13
729165,2023_2024,175000,NULL,2023-06-21
729165,2023_2024,300000,NULL,2023-12-15
729165,2024_2025,300000,NULL,2024-06-06
729165,2024_2025,300000,NULL,2024-12-19
729181,2024_2025,50000,NULL,2024-01-08
729181,2024_2025,150000,NULL,2024-06-18
729181,2024_2025,200000,NULL,2024-12-30
730484,2022_2023,300000,NULL,2022-07-05
730484,2022_2023,300000,NULL,2022-11-09
730484,2023_2024,300000,NULL,2023-06-22
730484,2024_2025,400000,NULL,2024-01-08
730484,2024_2025,700000,NULL,2024-03-22
730484,2024_2025,1500000,NULL,2024-06-06
730484,2024_2025,2000000,NULL,2024-09-25
730484,2024_2025,3000000,NULL,2024-12-19
730486,2023_2024,150000,NULL,2023-06-29
730486,2024_2025,75000,NULL,2024-01-08
730486,2024_2025,100000,NULL,2024-06-27
730486,2024_2025,175000,NULL,2024-09-11
730486,2024_2025,175000,NULL,2024-12-20
730486,2025_2026,175000,NULL,2025-06-05
730486,2025_2026,175000,NULL,2025-12-19
730581,2025_2026,30000000,NULL,2025-03-21
730581,2025_2026,25000000,NULL,2025-06-09
730581,2025_2026,28000000,NULL,2025-12-19
733371,2025_2026,1200000,NULL,2025-05-29
733371,2025_2026,1500000,NULL,2025-12-19
741578,2023_2024,150000,NULL,2023-08-02
741578,2023_2024,400000,NULL,2023-10-19
741578,2023_2024,400000,NULL,2023-12-28
742297,2022_2023,3000000,NULL,2022-08-18
742297,2022_2023,2800000,NULL,2022-11-08
743395,2022_2023,5000000,NULL,2022-01-06
743395,2022_2023,5000000,NULL,2022-04-12
743395,2022_2023,4000000,NULL,2022-05-26
743395,2022_2023,3000000,NULL,2022-11-04
743395,2023_2024,3000000,NULL,2023-06-22
743395,2023_2024,3000000,NULL,2023-12-14
743500,2022_2023,500000,NULL,2022-03-30
743500,2022_2023,2000000,NULL,2022-05-30
743500,2022_2023,1500000,NULL,2022-09-28
743500,2022_2023,1500000,NULL,2022-11-30
743500,2023_2024,1000000,NULL,2023-06-28
743500,2023_2024,1000000,NULL,2023-12-15
743500,2024_2025,700000,NULL,2024-06-06
743500,2024_2025,500000,NULL,2024-09-25
743500,2024_2025,750000,NULL,2024-12-19
743500,2025_2026,1500000,NULL,2025-03-26
743500,2025_2026,2000000,NULL,2025-06-19
743500,2025_2026,2000000,NULL,2025-12-19
744558,2024_2025,500000,NULL,2024-08-05
744558,2024_2025,1500000,NULL,2024-09-25
744558,2024_2025,2500000,NULL,2024-12-19
744728,2024_2025,4000000,NULL,2024-06-05
744728,2024_2025,4000000,NULL,2024-12-20
744729,2023_2024,500000,NULL,2023-10-18
744729,2023_2024,500000,NULL,2023-12-14
744729,2024_2025,500000,NULL,2024-05-29
744729,2024_2025,500000,NULL,2024-12-20
744857,2023_2024,250000,NULL,2023-09-12
744857,2023_2024,400000,NULL,2023-12-14
744857,2024_2025,1000000,NULL,2024-03-27
744857,2024_2025,1000000,NULL,2024-05-29
744857,2024_2025,1800000,NULL,2024-09-25
744857,2024_2025,3000000,NULL,2024-12-19
744857,2025_2026,5000000,NULL,2025-03-26
744857,2025_2026,8000000,NULL,2025-06-19
744857,2025_2026,5000000,NULL,2025-12-19
745075,2024_2025,25000,NULL,2024-01-10
745075,2024_2025,25000,NULL,2024-12-20
745075,2025_2026,400000,NULL,2025-06-05
745075,2025_2026,400000,NULL,2025-12-19
747957,2025_2026,150000,NULL,2025-06-24
747957,2025_2026,125000,NULL,2025-12-29
748070,2022_2023,300000,NULL,2022-06-16
748070,2022_2023,300000,NULL,2022-11-09
748506,2024_2025,600000,NULL,2024-03-22
748506,2024_2025,450000,NULL,2024-06-04
748506,2024_2025,450000,NULL,2024-12-19
763948,2025_2026,250000,NULL,2025-06-09
763948,2025_2026,500000,NULL,2025-10-16
763948,2025_2026,650000,NULL,2025-12-16
774531,2024_2025,50000,NULL,2024-12-16
774531,2025_2026,50000,NULL,2025-06-19
774531,2025_2026,50000,NULL,2025-12-16
776890,2025_2026,50000000,NULL,2025-05-30
776890,2025_2026,45000000,NULL,2025-12-19
777005,2023_2024,500000,NULL,2023-10-12
777005,2024_2025,800000,NULL,2024-01-08
777005,2024_2025,1000000,NULL,2024-04-15
777005,2024_2025,2000000,NULL,2024-05-29
777005,2024_2025,2000000,NULL,2024-12-20
777005,2025_2026,5000000,NULL,2025-03-27
777005,2025_2026,5000000,NULL,2025-06-05
777005,2025_2026,12000000,NULL,2025-10-14
777005,2025_2026,12000000,NULL,2025-12-19
782187,2025_2026,100000,NULL,2025-01-06
782187,2025_2026,125000,NULL,2025-06-11
787151,2023_2024,750000,NULL,2023-03-27
787151,2023_2024,750000,NULL,2023-06-22
787151,2023_2024,750000,NULL,2023-12-14
787151,2024_2025,750000,NULL,2024-05-29
787151,2024_2025,3000000,NULL,2024-12-20
787151,2025_2026,8000000,NULL,2025-03-27
787151,2025_2026,8000000,NULL,2025-06-05
787151,2025_2026,7000000,NULL,2025-12-19
787152,2024_2025,200000,NULL,2024-03-19
787152,2024_2025,150000,NULL,2024-06-17
787152,2024_2025,150000,NULL,2024-12-16
787232,2023_2024,10000000,NULL,2023-03-16
787232,2023_2024,10000000,NULL,2023-06-20
787232,2023_2024,8000000,NULL,2023-12-14
787912,2023_2024,7000000,NULL,2023-03-27
787912,2023_2024,7000000,NULL,2023-06-27
787912,2023_2024,15000000,NULL,2023-10-18
787912,2023_2024,15000000,NULL,2023-12-14
787912,2024_2025,12000000,NULL,2024-03-27
787912,2024_2025,12000000,NULL,2024-05-29
787912,2024_2025,12000000,NULL,2024-12-20
787912,2025_2026,18000000,NULL,2025-06-05
787912,2025_2026,15000000,NULL,2025-10-14
787912,2025_2026,15000000,NULL,2025-12-19
788445,2022_2023,2000000,NULL,2022-06-09
788445,2022_2023,2000000,NULL,2022-11-09
789898,2022_2023,700000,NULL,2022-09-21
789898,2022_2023,1000000,NULL,2022-11-09
789898,2024_2025,700000,NULL,2024-03-22
789898,2024_2025,600000,NULL,2024-06-06
789898,2024_2025,1500000,NULL,2024-12-19
789898,2025_2026,4000000,NULL,2025-03-26
789898,2025_2026,7000000,NULL,2025-06-19
789898,2025_2026,7000000,NULL,2025-12-19
790918,2022_2023,200000,NULL,2022-10-17
790918,2022_2023,250000,NULL,2022-12-19
790918,2023_2024,250000,NULL,2023-06-22
790918,2023_2024,250000,NULL,2023-12-14
792380,2023_2024,200000,NULL,2023-08-01
792380,2023_2024,2000000,NULL,2023-12-14
792380,2024_2025,25000000,NULL,2024-03-27
792380,2024_2025,30000000,NULL,2024-05-29
792380,2024_2025,50000000,NULL,2024-10-09
792380,2024_2025,50000000,NULL,2024-12-20
792380,2025_2026,55000000,NULL,2025-06-05
792380,2025_2026,65000000,NULL,2025-12-19
793728,2025_2026,200000,NULL,2025-01-06
793728,2025_2026,250000,NULL,2025-06-11
793728,2025_2026,250000,NULL,2025-12-16
795724,2024_2025,100000,NULL,2024-01-08
795724,2024_2025,100000,NULL,2024-06-18
795724,2024_2025,125000,NULL,2024-12-16
795738,2022_2023,3000000,NULL,2022-04-01
795738,2022_2023,3000000,NULL,2022-08-18
795738,2022_2023,4500000,NULL,2022-11-08
795738,2023_2024,4500000,NULL,2023-06-22
795738,2023_2024,4500000,NULL,2023-12-14
795738,2025_2026,7000000,NULL,2025-03-28
795738,2025_2026,8000000,NULL,2025-05-28
795738,2025_2026,7000000,NULL,2025-12-11
795762,2023_2024,250000,NULL,2023-06-22
795762,2023_2024,250000,NULL,2023-12-14
795762,2024_2025,250000,NULL,2024-05-29
795762,2024_2025,250000,NULL,2024-12-19
795767,2022_2023,75000,NULL,2022-07-01
795767,2022_2023,50000,NULL,2022-12-08
796212,2022_2023,300000,NULL,2022-07-05
796212,2022_2023,300000,NULL,2022-11-09
796213,2022_2023,400000,NULL,2022-07-05
796213,2022_2023,1000000,NULL,2022-11-09
796213,2023_2024,2500000,NULL,2023-03-29
796213,2023_2024,5000000,NULL,2023-06-22
796213,2023_2024,5000000,NULL,2023-12-14
796213,2024_2025,5000000,NULL,2024-05-29
796213,2024_2025,4000000,NULL,2024-12-20
