tm_id,dfl_id,club_name,shirt_number,full_name_tm,date_of_birth,position,saison,age
777005,NULL,"FC Augsburg",36,MertKömür,2005-07-17,"Mittelfeld - Offensives Mittelfeld",2025_2026,21
782187,NULL,"Eintracht Frankfurt",NULL,FoussenyDoumbia,NULL,"Abwehr - Innenverteidiger",2025_2026,NULL
787151,NULL,"Borussia Mönchengladbach",26,LukasUllrich,2004-03-16,"Abwehr - Linker Verteidiger",2023_2024,22
787151,NULL,"Borussia Mönchengladbach",26,LukasUllrich,2004-03-16,"Abwehr - Linker Verteidiger",2024_2025,22
787151,NULL,"Borussia Mönchengladbach",26,LukasUllrich,2004-03-16,"Abwehr - Linker Verteidiger",2025_2026,22
787152,NULL,"Borussia Mönchengladbach",NULL,VeitStange,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025,NULL
787232,NULL,"1.FC Union Berlin",11,"David DatroFofana",2002-12-22,"Sturm - Mittelstürmer",2023_2024,23
787912,NULL,"RB Leipzig",5,"El ChadailleBitshiabu",2005-05-16,"Abwehr - Innenverteidiger",2023_2024,21
787912,NULL,"RB Leipzig",5,"El ChadailleBitshiabu",2005-05-16,"Abwehr - Innenverteidiger",2024_2025,21
787912,NULL,"RB Leipzig",5,"El ChadailleBitshiabu",2005-05-16,"Abwehr - Innenverteidiger",2025_2026,21
788445,NULL,"Bayer 04 Leverkusen",NULL,ZidanSertdemir,2005-02-04,"Mittelfeld - Offensives Mittelfeld",2022_2023,21
789898,NULL,"TSG 1899 Hoffenheim",35,MuhammedDamar,2004-04-09,"Mittelfeld - Offensives Mittelfeld",2022_2023,22
789898,NULL,"SV 07 Elversberg",30,MuhammedDamar,2004-04-09,"Mittelfeld - Offensives Mittelfeld",2024_2025,22
789898,NULL,"TSG 1899 Hoffenheim",10,MuhammedDamar,2004-04-09,"Mittelfeld - Offensives Mittelfeld",2025_2026,22
790918,NULL,"TSG 1899 Hoffenheim",NULL,JoshuaQuarshie,2004-07-26,"Abwehr - Innenverteidiger",2022_2023,21
790918,NULL,"TSG 1899 Hoffenheim",48,JoshuaQuarshie,2004-07-26,"Abwehr - Innenverteidiger",2023_2024,21
792380,NULL,"FC Bayern München",45,AleksandarPavlovic,2004-05-03,"Mittelfeld - Defensives Mittelfeld",2022_2023,22
792380,NULL,"FC Bayern München",45,AleksandarPavlovic,2004-05-03,"Mittelfeld - Defensives Mittelfeld",2023_2024,22
792380,NULL,"FC Bayern München",45,AleksandarPavlovic,2004-05-03,"Mittelfeld - Defensives Mittelfeld",2024_2025,22
792380,NULL,"FC Bayern München",NULL,AleksandarPavlovic,2004-05-03,"Mittelfeld - Defensives Mittelfeld",2025_2026,22
793728,NULL,"SC Paderborn 07",NULL,MarcoWörner,NULL,"Sturm - Mittelstürmer",2025_2026,NULL
795724,NULL,"1.FC Köln",NULL,EminKujovic,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025,NULL
795738,NULL,"Eintracht Frankfurt",30,PaxtenAaronson,2003-08-26,"Mittelfeld - Offensives Mittelfeld",2022_2023,22
795738,NULL,"Eintracht Frankfurt",30,PaxtenAaronson,2003-08-26,"Mittelfeld - Offensives Mittelfeld",2023_2024,22
795738,NULL,"Eintracht Frankfurt",NULL,PaxtenAaronson,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026,NULL
795762,NULL,"1.FC Köln",38,EliasBakatukanda,2004-04-13,"Abwehr - Innenverteidiger",2022_2023,22
795762,NULL,"1.FC Köln",38,EliasBakatukanda,2004-04-13,"Abwehr - Innenverteidiger",2023_2024,22
795762,NULL,"1.FC Köln",NULL,EliasBakatukanda,2004-04-13,"Abwehr - Innenverteidiger",2024_2025,22
795767,NULL,"SC Paderborn 07",NULL,KorayDağ,2003-05-17,"Sturm - Mittelstürmer",2022_2023,23
796212,NULL,"1.FSV Mainz 05",45,PhilippSchulz,2005-05-25,"Abwehr - Innenverteidiger",2022_2023,21
796213,NULL,"1.FSV Mainz 05",44,NelsonWeiper,2005-03-17,"Sturm - Mittelstürmer",2022_2023,21
796213,NULL,"1.FSV Mainz 05",44,NelsonWeiper,2005-03-17,"Sturm - Mittelstürmer",2023_2024,21
796213,NULL,"1.FSV Mainz 05",44,NelsonWeiper,2005-03-17,"Sturm - Mittelstürmer",2024_2025,21
796213,NULL,"1.FSV Mainz 05",44,NelsonWeiper,2005-03-17,"Sturm - Mittelstürmer",2025_2026,21
796216,NULL,"FC Schalke 04",NULL,EmmanuelGyamfi,2004-07-23,"Abwehr - Linker Verteidiger",2023_2024,21
796297,NULL,"Borussia Dortmund",77,JobeBellingham,2005-09-23,"Mittelfeld - Zentrales Mittelfeld",2024_2025,20
796297,NULL,"Borussia Dortmund",7,JobeBellingham,2005-09-23,"Mittelfeld - Zentrales Mittelfeld",2025_2026,20
796429,NULL,"TSG 1899 Hoffenheim",24,JustinChe,2003-11-18,"Abwehr - Rechter Verteidiger",2022_2023,22
797563,NULL,"SV Werder Bremen",26,JoelImasuen,2004-10-27,"Sturm - Mittelstürmer",2023_2024,21
798038,NULL,"Hamburger SV",45,TomSanne,2004-04-13,"Sturm - Mittelstürmer",2022_2023,22
798038,NULL,"Hamburger SV",45,TomSanne,2004-04-13,"Sturm - Mittelstürmer",2023_2024,22
798043,NULL,"Borussia Dortmund",36,TomRothe,2004-10-29,"Abwehr - Linker Verteidiger",2022_2023,21
798043,NULL,"1.FC Union Berlin",15,TomRothe,2004-10-29,"Abwehr - Linker Verteidiger",2024_2025,21
798043,NULL,"1.FC Union Berlin",15,TomRothe,2004-10-29,"Abwehr - Linker Verteidiger",2025_2026,21
798091,NULL,"SC Paderborn 07",NULL,TristanZobel,2003-10-04,"Abwehr - Innenverteidiger",2024_2025,22
799993,NULL,"Eintracht Frankfurt",29,AyoubeAmaimouni-Echghouyab,2004-11-30,"Sturm - Rechtsaußen",2025_2026,21
800946,NULL,"VfB Stuttgart",41,DennisSeimen,2005-12-01,Torwart,2022_2023,20
800946,NULL,"VfB Stuttgart",41,DennisSeimen,2005-12-01,Torwart,2023_2024,20
800946,NULL,"VfB Stuttgart",41,DennisSeimen,2005-12-01,Torwart,2024_2025,20
800946,NULL,"SC Paderborn 07",41,DennisSeimen,2005-12-01,Torwart,2025_2026,20
800988,NULL,"VfB Stuttgart",NULL,BenjaminBoakye,NULL,"Sturm - Linksaußen",2024_2025,NULL
801734,NULL,"FC Bayern München",39,MathysTel,2005-04-27,"Sturm - Mittelstürmer",2022_2023,21
801734,NULL,"FC Bayern München",39,MathysTel,2005-04-27,"Sturm - Mittelstürmer",2023_2024,21
801734,NULL,"FC Bayern München",NULL,MathysTel,NULL,"Sturm - Mittelstürmer",2024_2025,NULL
802560,NULL,"FC Schalke 04",15,EmilHøjlund,2005-01-04,"Sturm - Mittelstürmer",2024_2025,21
802560,NULL,"FC Schalke 04",15,EmilHøjlund,2005-01-04,"Sturm - Mittelstürmer",2025_2026,21
804831,NULL,"Borussia Dortmund",42,HendryBlank,2004-08-21,"Abwehr - Innenverteidiger",2023_2024,21
805123,NULL,"1.FSV Mainz 05",NULL,KonstantinSchopp,NULL,"Abwehr - Innenverteidiger",2025_2026,NULL
805714,NULL,"FC Augsburg",8,RenatoVeiga,2003-07-29,"Abwehr - Innenverteidiger",2022_2023,22
806007,NULL,"Hamburger SV",NULL,LuisSeifert,2004-01-26,"Abwehr - Innenverteidiger",2023_2024,22
806007,NULL,"SV 07 Elversberg",4,LuisSeifert,2004-01-26,"Abwehr - Innenverteidiger",2025_2026,22
806732,NULL,"FC Schalke 04",NULL,TidianeTouré,NULL,"Abwehr - Rechter Verteidiger",2024_2025,NULL
807386,NULL,"RB Leipzig",11,ConradHarder,2005-04-07,"Sturm - Mittelstürmer",2025_2026,21
808664,NULL,"TSG 1899 Hoffenheim",28,FlorianMicheler,2005-05-17,"Mittelfeld - Offensives Mittelfeld",2024_2025,21
810096,NULL,"FC Augsburg",11,IsmaëlGharbi,2004-04-10,"Sturm - Linksaußen",2025_2026,22
810100,NULL,"FC Schalke 04",NULL,TaylanBulut,2006-01-19,"Abwehr - Rechter Verteidiger",2023_2024,20
810100,NULL,"FC Schalke 04",31,TaylanBulut,2006-01-19,"Abwehr - Rechter Verteidiger",2024_2025,20
810100,NULL,"FC Schalke 04",NULL,TaylanBulut,NULL,"Abwehr - Rechter Verteidiger",2025_2026,NULL
810108,NULL,"TSG 1899 Hoffenheim",NULL,PaulHennrich,NULL,"Sturm - Rechtsaußen",2024_2025,NULL
810293,NULL,"SC Paderborn 07",NULL,KevinKrumme,NULL,"Abwehr - Innenverteidiger",2024_2025,NULL
810293,NULL,"SC Paderborn 07",NULL,KevinKrumme,NULL,"Abwehr - Innenverteidiger",2025_2026,NULL
810649,NULL,"1.FC Köln",35,MaxFinkgräfe,2004-03-27,"Abwehr - Linker Verteidiger",2023_2024,22
810649,NULL,"1.FC Köln",35,MaxFinkgräfe,2004-03-27,"Abwehr - Linker Verteidiger",2024_2025,22
810649,NULL,"RB Leipzig",35,MaxFinkgräfe,2004-03-27,"Abwehr - Linker Verteidiger",2025_2026,22
810669,NULL,"FC Schalke 04",NULL,Seok-juHong,NULL,"Sturm - Mittelstürmer",2024_2025,NULL
810826,NULL,"Bayer 04 Leverkusen",48,LucaNovodomsky,NULL,Torwart,2024_2025,21
810851,NULL,"SV 07 Elversberg",NULL,DavidKercek,2005-01-17,Torwart,2022_2023,21
810895,NULL,"Bayer 04 Leverkusen",17,"EliesseBen Seghir",2005-02-16,"Sturm - Linksaußen",2025_2026,21
814950,NULL,"Hamburger SV",22,"Kofi Amoako",NULL,NULL,2022_2023,NULL
814976,NULL,"Hamburger SV",5,"Martin Adeline",NULL,NULL,2022_2023,NULL
814986,NULL,"SC Paderborn 07",19,"Albert Millgramm",NULL,NULL,2022_2023,NULL
815078,NULL,"SC Freiburg",33,JordyMakengo,2001-08-03,"Abwehr - Linker Verteidiger",2023_2024,24
815078,NULL,"SC Freiburg",33,JordyMakengo,2001-08-03,"Abwehr - Linker Verteidiger",2024_2025,24
815078,NULL,"SC Freiburg",33,JordyMakengo,2001-08-03,"Abwehr - Linker Verteidiger",2025_2026,24
815322,NULL,"SV 07 Elversberg",43,FelixKeidel,2003-06-14,"Abwehr - Rechter Verteidiger",2025_2026,23
815822,NULL,"1.FC Köln",46,RijadSmajic,2004-05-02,"Abwehr - Innenverteidiger",2022_2023,22
815838,NULL,"Hamburger SV",NULL,JoelAgyekum,2005-03-08,"Abwehr - Innenverteidiger",2024_2025,21
816585,NULL,"Eintracht Frankfurt",20,CanUzun,2005-11-11,"Mittelfeld - Offensives Mittelfeld",2024_2025,20
816585,NULL,"Eintracht Frankfurt",42,CanUzun,2005-11-11,"Mittelfeld - Offensives Mittelfeld",2025_2026,20
817521,NULL,"1.FSV Mainz 05",40,"Maximilian Kinzig",NULL,NULL,2022_2023,NULL
817999,NULL,"SC Paderborn 07",NULL,Dawyn-PaulDonner,2002-08-06,"Abwehr - Innenverteidiger",2022_2023,23
817999,NULL,"SC Paderborn 07",34,Dawyn-PaulDonner,2002-08-06,"Abwehr - Innenverteidiger",2023_2024,23
819215,NULL,"Borussia Dortmund",16,JulienDuranville,2006-05-05,"Sturm - Linksaußen",2022_2023,20
819215,NULL,"Borussia Dortmund",16,JulienDuranville,2006-05-05,"Sturm - Linksaußen",2023_2024,20
819215,NULL,"Borussia Dortmund",16,JulienDuranville,2006-05-05,"Sturm - Linksaußen",2024_2025,20
819215,NULL,"Borussia Dortmund",NULL,JulienDuranville,NULL,"Sturm - Linksaußen",2025_2026,NULL
820241,NULL,"1.FC Köln",NULL,DamionDowns,2004-07-06,"Sturm - Mittelstürmer",2022_2023,22
820241,NULL,"1.FC Köln",42,DamionDowns,2004-07-06,"Sturm - Mittelstürmer",2023_2024,22
820241,NULL,"1.FC Köln",42,DamionDowns,2004-07-06,"Sturm - Mittelstürmer",2024_2025,22
820241,NULL,"Hamburger SV",19,DamionDowns,2004-07-06,"Sturm - Mittelstürmer",2025_2026,22
820723,NULL,"Borussia Mönchengladbach",NULL,JanUrbich,NULL,"Sturm - Mittelstürmer",2025_2026,NULL
820819,NULL,"SC Paderborn 07",NULL,MarcoPledl,2000-12-13,"Abwehr - Linker Verteidiger",2023_2024,25
820957,NULL,"SC Freiburg",7,DerryScherhant,2002-11-10,"Sturm - Linksaußen",2025_2026,23
821350,NULL,"SV Werder Bremen",3,"Oskar Wójcik",NULL,NULL,2022_2023,NULL
821441,NULL,"SV 07 Elversberg",29,AntonZiegler,NULL,"Sturm - Rechtsaußen",2022_2023,22
821442,NULL,"SV 07 Elversberg",NULL,DanielPantschenko,2003-01-16,"Abwehr - Rechter Verteidiger",2022_2023,23
821442,NULL,"SV 07 Elversberg",32,DanielPantschenko,2003-01-16,"Abwehr - Rechter Verteidiger",2024_2025,23
821442,NULL,"SV 07 Elversberg",32,DanielPantschenko,2003-01-16,"Abwehr - Rechter Verteidiger",2025_2026,23
822958,NULL,"TSG 1899 Hoffenheim",35,TimDrexler,2005-03-06,"Abwehr - Innenverteidiger",2023_2024,21
822958,NULL,"TSG 1899 Hoffenheim",NULL,TimDrexler,NULL,"Abwehr - Innenverteidiger",2024_2025,NULL
822959,NULL,"TSG 1899 Hoffenheim",39,TomBischof,2005-06-28,"Mittelfeld - Zentrales Mittelfeld",2022_2023,21
822959,NULL,"TSG 1899 Hoffenheim",39,TomBischof,2005-06-28,"Mittelfeld - Zentrales Mittelfeld",2023_2024,21
822959,NULL,"FC Bayern München",20,TomBischof,2005-06-28,"Mittelfeld - Zentrales Mittelfeld",2024_2025,21
822959,NULL,"FC Bayern München",NULL,TomBischof,2005-06-28,"Mittelfeld - Zentrales Mittelfeld",2025_2026,21
825073,NULL,"SV Werder Bremen",25,LeonOpitz,2005-04-11,"Mittelfeld - Offensives Mittelfeld",2022_2023,21
825073,NULL,"SV Werder Bremen",35,LeonOpitz,2005-04-11,"Mittelfeld - Offensives Mittelfeld",2023_2024,21
825073,NULL,"SV Werder Bremen",35,LeonOpitz,2005-04-11,"Mittelfeld - Offensives Mittelfeld",2024_2025,21
825073,NULL,"SV Werder Bremen",NULL,LeonOpitz,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026,NULL
826064,NULL,"VfB Stuttgart",NULL,"SamueleDi Benedetto",2005-07-16,"Mittelfeld - Defensives Mittelfeld",2023_2024,21
826795,NULL,"SV Werder Bremen",23,"Dariusz Stalmach",NULL,NULL,2022_2023,NULL
829267,NULL,"SC Paderborn 07",30,StefanoMarino,2004-03-12,"Sturm - Mittelstürmer",2025_2026,22
829316,NULL,"FC Bayern München",35,MauriceKrattenmacher,2005-08-11,"Sturm - Linksaußen",2024_2025,20
829820,NULL,"SC Freiburg",NULL,YannSturm,NULL,"Sturm - Linksaußen",2024_2025,NULL
829838,NULL,"TSG 1899 Hoffenheim",NULL,HennesBehrens,NULL,"Abwehr - Linker Verteidiger",2024_2025,NULL
830108,NULL,"SV Werder Bremen",22,JuliánMalatini,2001-05-31,"Abwehr - Innenverteidiger",2023_2024,25
830108,NULL,"SV Werder Bremen",22,JuliánMalatini,2001-05-31,"Abwehr - Innenverteidiger",2024_2025,25
830108,NULL,"SV Werder Bremen",22,JuliánMalatini,2001-05-31,"Abwehr - Innenverteidiger",2025_2026,25
838236,NULL,"1.FC Union Berlin",27,MarinLjubicic,2002-02-28,"Sturm - Mittelstürmer",2024_2025,24
838236,NULL,"1.FC Union Berlin",NULL,MarinLjubicic,2002-02-28,"Sturm - Mittelstürmer",2025_2026,24
842217,NULL,"VfB Stuttgart",NULL,ChristopherOlivier,2006-01-31,"Abwehr - Rechter Verteidiger",2024_2025,20
842217,NULL,"VfB Stuttgart",NULL,ChristopherOlivier,2006-01-31,"Abwehr - Rechter Verteidiger",2025_2026,20
846310,NULL,"Eintracht Frankfurt",6,OscarHøjlund,2005-01-04,"Mittelfeld - Zentrales Mittelfeld",2024_2025,21
846310,NULL,"Eintracht Frankfurt",6,OscarHøjlund,2005-01-04,"Mittelfeld - Zentrales Mittelfeld",2025_2026,21
848682,NULL,"RB Leipzig",21,KostaNedeljkovic,2005-12-16,"Abwehr - Rechter Verteidiger",2024_2025,20
848682,NULL,"RB Leipzig",19,KostaNedeljkovic,2005-12-16,"Abwehr - Rechter Verteidiger",2025_2026,20
849090,NULL,"SV 07 Elversberg",NULL,MohammadMahmoud,NULL,"Sturm - Mittelstürmer",2024_2025,NULL
849090,NULL,"SV 07 Elversberg",18,MohammadMahmoud,2005-02-13,"Sturm - Mittelstürmer",2025_2026,21
854079,NULL,"Borussia Dortmund",NULL,GuilleBueno,2002-09-18,"Abwehr - Linker Verteidiger",2023_2024,23
855015,NULL,"Eintracht Frankfurt",8,FarèsChaïbi,2002-11-28,"Mittelfeld - Offensives Mittelfeld",2023_2024,23
855015,NULL,"Eintracht Frankfurt",8,FarèsChaïbi,2002-11-28,"Mittelfeld - Offensives Mittelfeld",2024_2025,23
855015,NULL,"Eintracht Frankfurt",8,FarèsChaïbi,2002-11-28,"Mittelfeld - Offensives Mittelfeld",2025_2026,23
855134,NULL,"SV Werder Bremen",28,SkellyAlvero,2002-05-04,"Mittelfeld - Defensives Mittelfeld",2023_2024,24
855134,NULL,"SV Werder Bremen",28,SkellyAlvero,2002-05-04,"Mittelfeld - Defensives Mittelfeld",2024_2025,24
855134,NULL,"SV Werder Bremen",NULL,SkellyAlvero,2002-05-04,"Mittelfeld - Defensives Mittelfeld",2025_2026,24
856274,NULL,"FC Bayern München",NULL,"Jonathan AspJensen",2006-01-14,"Mittelfeld - Offensives Mittelfeld",2023_2024,20
856274,NULL,"FC Bayern München",NULL,"Jonathan AspJensen",NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025,NULL
859433,NULL,"SC Paderborn 07",NULL,MoritzFlotho,2002-05-26,"Sturm - Mittelstürmer",2023_2024,24
863759,NULL,"SC Freiburg",43,BrunoOgbus,2005-12-17,"Abwehr - Innenverteidiger",2024_2025,20
863759,NULL,"SC Freiburg",43,BrunoOgbus,2005-12-17,"Abwehr - Innenverteidiger",2025_2026,20
865682,NULL,"RB Leipzig",6,EzechielBanzuzi,2005-02-16,"Mittelfeld - Zentrales Mittelfeld",2025_2026,21
866579,NULL,"Borussia Dortmund",37,ColeCampbell,2006-02-20,"Sturm - Rechtsaußen",2024_2025,20
866579,NULL,"TSG 1899 Hoffenheim",20,ColeCampbell,2006-02-20,"Sturm - Rechtsaußen",2025_2026,20
866609,NULL,"Eintracht Frankfurt",NULL,LukeGauer,2005-05-28,Torwart,2023_2024,21
867357,NULL,"Eintracht Frankfurt",48,"Nacho Ferri",2004-10-05,"Sturm - Mittelstürmer",2022_2023,21
867357,NULL,"Eintracht Frankfurt",48,"Nacho Ferri",2004-10-05,"Sturm - Mittelstürmer",2023_2024,21
868622,NULL,"FC Bayern München",NULL,TaichiFukui,2004-07-15,"Mittelfeld - Zentrales Mittelfeld",2023_2024,22
875332,NULL,"TSG 1899 Hoffenheim",35,ArthurChaves,2001-01-29,"Abwehr - Innenverteidiger",2024_2025,25
875332,NULL,"FC Augsburg",34,ArthurChaves,2001-01-29,"Abwehr - Innenverteidiger",2025_2026,25
883007,NULL,"Borussia Dortmund",39,FilippoMane,2005-03-08,"Abwehr - Innenverteidiger",2024_2025,21
883007,NULL,"Borussia Dortmund",39,FilippoMane,2005-03-08,"Abwehr - Innenverteidiger",2025_2026,21
884810,NULL,"Borussia Dortmund",38,KjellWätjen,2006-02-16,"Mittelfeld - Zentrales Mittelfeld",2023_2024,20
884810,NULL,"Borussia Dortmund",38,KjellWätjen,2006-02-16,"Mittelfeld - Zentrales Mittelfeld",2024_2025,20
884818,NULL,"Borussia Dortmund",NULL,RobinLisewski,NULL,Torwart,2024_2025,NULL
884820,NULL,"Borussia Dortmund",42,AlmugeraKabar,2006-06-06,"Abwehr - Linker Verteidiger",2024_2025,20
884820,NULL,"Borussia Dortmund",42,AlmugeraKabar,2006-06-06,"Abwehr - Linker Verteidiger",2025_2026,20
884822,NULL,"Borussia Mönchengladbach",34,CharlesHerrmann,2006-01-21,"Sturm - Rechtsaußen",2024_2025,20
884822,NULL,"Borussia Mönchengladbach",NULL,CharlesHerrmann,NULL,"Sturm - Rechtsaußen",2025_2026,NULL
890532,NULL,"1.FC Köln",34,FayssalHarchaoui,2006-01-15,"Mittelfeld - Defensives Mittelfeld",2024_2025,20
890532,NULL,"1.FC Köln",34,FayssalHarchaoui,2006-01-15,"Mittelfeld - Defensives Mittelfeld",2025_2026,20
892160,NULL,"Hamburger SV",44,LukaVuskovic,2007-02-24,"Abwehr - Innenverteidiger",2025_2026,19
892973,NULL,"FC Bayern München",NULL,LovroZvonarek,2005-05-08,"Mittelfeld - Offensives Mittelfeld",2023_2024,21
894692,NULL,"Hamburger SV",40,HannesHermann,2005-03-23,Torwart,2024_2025,21
894692,NULL,"Hamburger SV",40,HannesHermann,2005-03-23,Torwart,2025_2026,21
894914,NULL,"RB Leipzig",7,AntonioNusa,2005-04-17,"Sturm - Linksaußen",2024_2025,21
894914,NULL,"RB Leipzig",7,AntonioNusa,2005-04-17,"Sturm - Linksaußen",2025_2026,21
896350,NULL,"TSG 1899 Hoffenheim",NULL,BenjaminLade,NULL,Torwart,2024_2025,NULL
897402,NULL,"Bayer 04 Leverkusen",NULL,FaridAlfa-Ruprecht,2006-03-28,"Sturm - Rechtsaußen",2025_2026,20
897403,NULL,"FC Schalke 04",20,ArisBayindir,2006-12-27,"Mittelfeld - Offensives Mittelfeld",2024_2025,19
897424,NULL,"FC Schalke 04",43,AssanOuédraogo,2006-05-09,"Mittelfeld - Zentrales Mittelfeld",2023_2024,20
897424,NULL,"RB Leipzig",20,AssanOuédraogo,2006-05-09,"Mittelfeld - Zentrales Mittelfeld",2024_2025,20
897424,NULL,"RB Leipzig",20,AssanOuédraogo,2006-05-09,"Mittelfeld - Zentrales Mittelfeld",2025_2026,20
897425,NULL,"RB Leipzig",36,TimoSchlieck,2006-03-02,Torwart,2022_2023,20
897425,NULL,"RB Leipzig",36,TimoSchlieck,2006-03-02,Torwart,2023_2024,20
897479,NULL,"SC Paderborn 07",38,BennitBröger,2006-07-01,"Mittelfeld - Offensives Mittelfeld",2025_2026,20
897480,NULL,"VfB Stuttgart",19,NoahDarvich,2006-09-25,"Mittelfeld - Offensives Mittelfeld",2025_2026,19
897491,NULL,"Hamburger SV",NULL,BilalYalcinkaya,2006-03-30,"Mittelfeld - Offensives Mittelfeld",2023_2024,20
897491,NULL,"Hamburger SV",48,BilalYalcinkaya,2006-03-30,"Mittelfeld - Offensives Mittelfeld",2024_2025,20
897505,NULL,"VfB Stuttgart",45,LazarJovanovic,2006-11-30,"Sturm - Rechtsaußen",2025_2026,19
900909,NULL,"FC Bayern München",14,PaulWanner,2005-12-23,"Mittelfeld - Zentrales Mittelfeld",2022_2023,20
900909,NULL,"SV 07 Elversberg",17,PaulWanner,2005-12-23,"Mittelfeld - Zentrales Mittelfeld",2023_2024,20
901877,NULL,"1.FSV Mainz 05",20,"Otto Ruoppi",NULL,NULL,2022_2023,NULL
904723,NULL,"FC Augsburg",NULL,AimanDardari,NULL,"Sturm - Linksaußen",2025_2026,NULL
904974,NULL,"FC Bayern München",NULL,NoelAseko,2005-11-22,"Mittelfeld - Defensives Mittelfeld",2023_2024,20
904974,NULL,"FC Bayern München",NULL,NoelAseko,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025,NULL
905011,NULL,"Bayer 04 Leverkusen",30,IbrahimMaza,2005-11-24,"Mittelfeld - Offensives Mittelfeld",2025_2026,20
906969,NULL,"1.FSV Mainz 05",42,DanielGleiber,2005-02-01,"Mittelfeld - Zentrales Mittelfeld",2024_2025,21
906969,NULL,"1.FSV Mainz 05",42,DanielGleiber,2005-02-01,"Mittelfeld - Zentrales Mittelfeld",2025_2026,21
907082,NULL,"SC Freiburg",NULL,KarlSteinmann,2005-12-13,"Abwehr - Rechter Verteidiger",2025_2026,20
907085,NULL,"SC Paderborn 07",2,RubenMüller,2005-08-24,"Sturm - Rechtsaußen",2025_2026,20
907087,NULL,"SC Freiburg",27,"Berkay Yılmaz",NULL,NULL,2022_2023,NULL
907277,NULL,"TSG 1899 Hoffenheim",4,"Sean Dulic",NULL,NULL,2022_2023,NULL
907483,NULL,"VfB Stuttgart",NULL,EliotBujupi,NULL,"Sturm - Mittelstürmer",2024_2025,NULL
907489,NULL,"VfB Stuttgart",40,LucaRaimund,2005-04-09,"Sturm - Rechtsaußen",2023_2024,21
907489,NULL,"VfB Stuttgart",40,LucaRaimund,2005-04-09,"Sturm - Rechtsaußen",2024_2025,21
907589,NULL,"FC Schalke 04",NULL,MikaKhadr,NULL,"Abwehr - Innenverteidiger",2025_2026,NULL
908946,NULL,"FC Schalke 04",NULL,NiklasCastelle,2002-08-27,"Mittelfeld - Offensives Mittelfeld",2023_2024,23
908952,NULL,"1.FC Union Berlin",NULL,TimSchleinitz,2005-06-10,"Mittelfeld - Zentrales Mittelfeld",2023_2024,21
910538,NULL,"SV 07 Elversberg",15,RaifAdam,2005-09-07,"Sturm - Rechtsaußen",2025_2026,20
910541,NULL,"Hamburger SV",45,FábioBaldé,2005-07-20,"Sturm - Linksaußen",2024_2025,21
910541,NULL,"Hamburger SV",45,FábioBaldé,2005-07-20,"Sturm - Linksaußen",2025_2026,21
910582,NULL,"Hamburger SV",41,OmarMegeed,2005-08-19,"Mittelfeld - Offensives Mittelfeld",2022_2023,20
910582,NULL,"Hamburger SV",41,OmarMegeed,2005-08-19,"Mittelfeld - Offensives Mittelfeld",2023_2024,20
910582,NULL,"Hamburger SV",39,OmarMegeed,2005-08-19,"Mittelfeld - Offensives Mittelfeld",2025_2026,20
911990,NULL,"FC Schalke 04",24,IlyesHamache,2003-02-11,"Sturm - Linksaußen",2024_2025,23
911990,NULL,"FC Schalke 04",NULL,IlyesHamache,NULL,"Sturm - Linksaußen",2025_2026,NULL
912438,NULL,"1.FSV Mainz 05",NULL,TimMüller,2004-09-23,"Abwehr - Linker Verteidiger",2023_2024,21
912447,NULL,"Borussia Mönchengladbach",NULL,FlorianDimmer,2005-01-15,Torwart,2022_2023,21
912455,NULL,"Borussia Mönchengladbach",45,SimonWalde,2005-01-04,"Abwehr - Rechter Verteidiger",2022_2023,21
912455,NULL,"Borussia Mönchengladbach",45,SimonWalde,2005-01-04,"Abwehr - Rechter Verteidiger",2023_2024,21
913429,NULL,"RB Leipzig",31,TimKöhler,2005-05-02,"Abwehr - Innenverteidiger",2023_2024,21
914853,NULL,"SV Werder Bremen",37,SpyrosAngelidis,2005-01-28,Torwart,2023_2024,21
916623,NULL,"SC Freiburg",42,"Keisuke Goto",NULL,NULL,2022_2023,NULL
917042,NULL,"Eintracht Frankfurt",NULL,YurijObert,NULL,Torwart,2024_2025,NULL
917569,NULL,"SV 07 Elversberg",36,DylanDowney,NULL,Abwehr,2023_2024,21
917792,NULL,"1.FC Köln",49,NeoTelle,2005-04-24,"Abwehr - Innenverteidiger",2024_2025,21
918362,NULL,"SC Paderborn 07",NULL,KeremYalcin,NULL,"Abwehr - Innenverteidiger",2025_2026,NULL
918414,NULL,"Borussia Dortmund",29,ParisBrunner,2006-02-15,"Sturm - Mittelstürmer",2023_2024,20
919515,NULL,"Bayer 04 Leverkusen",44,JeanuëlBelocian,2005-02-17,"Abwehr - Innenverteidiger",2024_2025,21
919515,NULL,"Bayer 04 Leverkusen",NULL,JeanuëlBelocian,2005-02-17,"Abwehr - Innenverteidiger",2025_2026,21
919703,NULL,"FC Schalke 04",33,VitalieBecker,2005-03-03,"Abwehr - Linker Verteidiger",2024_2025,21
919703,NULL,"FC Schalke 04",33,VitalieBecker,2005-03-03,"Abwehr - Linker Verteidiger",2025_2026,21
